-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2023 through 12/31/2023 
Location: Latitude  35.0   Longitude -37.4 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 0.0 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WD10M     MERRA-2 Wind Direction at 10 Meters (Degrees) 
WS10M     MERRA-2 Wind Speed at 10 Meters (m/s) 
PS        MERRA-2 Surface Pressure (kPa) 
-END HEADER-
YEAR,MO,DY,HR,WD10M,WS10M,PS
2023,11,1,18,137.13,1.93,102.54
2023,11,1,19,138.17,2.6,102.59
2023,11,1,20,142.5,3.13,102.61
2023,11,1,21,145.91,3.39,102.64
2023,11,1,22,146.96,3.44,102.65
2023,11,1,23,146.17,3.59,102.66
2023,11,2,0,145.53,3.96,102.65
2023,11,2,1,147.86,4.24,102.66
2023,11,2,2,151.57,4.3,102.66
2023,11,2,3,155.31,4.28,102.67
2023,11,2,4,158.39,4.33,102.69
2023,11,2,5,159.66,4.32,102.73
2023,11,2,6,158.87,4.31,102.76
2023,11,2,7,156.23,4.44,102.79
2023,11,2,8,153.78,4.62,102.82
2023,11,2,9,153.89,4.83,102.83
2023,11,2,10,156.68,4.93,102.8
2023,11,2,11,161.57,4.94,102.77
2023,11,2,12,169.04,4.97,102.7
2023,11,2,13,175.55,5.03,102.62
2023,11,2,14,179.82,5.05,102.57
2023,11,2,15,181.43,5.01,102.54
2023,11,2,16,182.11,5.09,102.53
2023,11,2,17,182.14,5.22,102.53
2023,11,2,18,181.67,5.38,102.56
2023,11,2,19,181.93,5.57,102.59
2023,11,2,20,184.15,5.73,102.6
2023,11,2,21,187.5,5.86,102.61
2023,11,2,22,191.35,5.91,102.6
2023,11,2,23,196.96,5.95,102.58
2023,11,3,0,203.54,5.97,102.56
2023,11,3,1,209.58,6.11,102.55
2023,11,3,2,215.64,6.18,102.5
2023,11,3,3,221.4,5.99,102.46
2023,11,3,4,225.7,5.84,102.46
2023,11,3,5,229.74,5.75,102.46
2023,11,3,6,232.47,5.66,102.46
2023,11,3,7,235.11,5.48,102.47
2023,11,3,8,238.04,5.31,102.48
2023,11,3,9,240.93,5.27,102.48
2023,11,3,10,243.66,5.28,102.45
2023,11,3,11,246.34,5.37,102.41
2023,11,3,12,248.98,5.53,102.36
2023,11,3,13,250.75,5.73,102.3
2023,11,3,14,251.59,5.84,102.28
2023,11,3,15,254.09,5.84,102.26
2023,11,3,16,264.77,5.99,102.25
2023,11,3,17,277.27,5.43,102.24
2023,11,3,18,293.02,3.9,102.27
2023,11,3,19,325.59,3.28,102.29
2023,11,3,20,4.12,4.68,102.33
2023,11,3,21,18.35,6.87,102.37
2023,11,3,22,24.89,8.85,102.41
2023,11,3,23,29.37,9.99,102.46
2023,11,4,0,29.67,9.8,102.49
2023,11,4,1,31.01,9.23,102.5
2023,11,4,2,31.67,8.91,102.5
2023,11,4,3,31.49,8.8,102.49
2023,11,4,4,31.2,8.87,102.51
2023,11,4,5,31.64,9.01,102.54
2023,11,4,6,33.31,9.05,102.58
2023,11,4,7,35.99,8.85,102.63
2023,11,4,8,39.41,8.45,102.68
2023,11,4,9,43.54,8.0,102.7
2023,11,4,10,48.65,7.63,102.69
2023,11,4,11,53.15,7.2,102.67
2023,11,4,12,47.94,6.46,102.7
2023,11,4,13,41.34,6.15,102.69
2023,11,4,14,43.23,6.09,102.64
2023,11,4,15,46.52,6.27,102.62
2023,11,4,16,45.34,6.5,102.64
2023,11,4,17,47.22,6.71,102.65
2023,11,4,18,52.92,6.74,102.69
2023,11,4,19,53.7,6.76,102.75
2023,11,4,20,55.07,6.7,102.8
2023,11,4,21,58.48,6.68,102.84
2023,11,4,22,64.13,6.66,102.84
2023,11,4,23,68.69,6.6,102.83
2023,11,5,0,69.82,6.5,102.81
2023,11,5,1,67.75,6.42,102.8
2023,11,5,2,63.99,6.5,102.79
2023,11,5,3,59.77,6.78,102.79
2023,11,5,4,58.48,7.04,102.8
2023,11,5,5,60.8,7.14,102.82
2023,11,5,6,65.19,7.17,102.83
2023,11,5,7,68.23,7.14,102.87
2023,11,5,8,72.21,7.24,102.92
2023,11,5,9,78.96,7.22,102.93
2023,11,5,10,83.8,7.02,102.93
2023,11,5,11,86.52,6.69,102.92
2023,11,5,12,87.1,6.17,102.9
2023,11,5,13,88.0,5.83,102.86
2023,11,5,14,92.11,5.74,102.82
2023,11,5,15,93.52,5.85,102.8
2023,11,5,16,95.58,6.35,102.77
2023,11,5,17,97.7,6.47,102.78
2023,11,5,18,98.82,6.42,102.83
2023,11,5,19,99.99,6.53,102.88
2023,11,5,20,102.68,6.8,102.9
2023,11,5,21,107.76,7.15,102.89
2023,11,5,22,113.72,7.32,102.87
2023,11,5,23,118.28,7.24,102.85
2023,11,6,0,122.46,7.28,102.82
2023,11,6,1,127.66,7.01,102.79
2023,11,6,2,131.91,6.46,102.79
2023,11,6,3,134.95,6.45,102.75
2023,11,6,4,137.98,6.9,102.71
2023,11,6,5,142.63,7.2,102.7
2023,11,6,6,147.19,7.61,102.69
2023,11,6,7,149.81,8.34,102.67
2023,11,6,8,152.93,8.79,102.66
2023,11,6,9,157.82,8.46,102.67
2023,11,6,10,162.58,8.07,102.67
2023,11,6,11,165.16,8.32,102.6
2023,11,6,12,169.53,8.51,102.52
2023,11,6,13,174.75,8.46,102.45
2023,11,6,14,178.46,8.45,102.4
2023,11,6,15,181.05,8.52,102.37
2023,11,6,16,181.96,8.68,102.35
2023,11,6,17,181.61,8.93,102.34
2023,11,6,18,182.2,8.97,102.37
2023,11,6,19,181.74,9.0,102.39
2023,11,6,20,181.68,9.06,102.4
2023,11,6,21,182.86,9.07,102.41
2023,11,6,22,184.32,9.14,102.4
2023,11,6,23,185.93,9.22,102.37
2023,11,7,0,188.21,9.24,102.33
2023,11,7,1,190.42,9.25,102.28
2023,11,7,2,191.5,9.33,102.22
2023,11,7,3,191.8,9.43,102.17
2023,11,7,4,192.91,9.37,102.16
2023,11,7,5,194.13,9.09,102.17
2023,11,7,6,194.42,8.82,102.2
2023,11,7,7,194.43,8.78,102.23
2023,11,7,8,194.99,8.85,102.26
2023,11,7,9,196.0,9.24,102.27
2023,11,7,10,196.59,9.22,102.26
2023,11,7,11,197.83,9.18,102.22
2023,11,7,12,198.35,8.66,102.16
2023,11,7,13,203.45,8.56,102.11
2023,11,7,14,207.09,8.39,102.08
2023,11,7,15,208.56,7.94,102.08
2023,11,7,16,206.92,7.32,102.08
2023,11,7,17,206.62,6.94,102.08
2023,11,7,18,207.23,6.64,102.13
2023,11,7,19,205.31,6.54,102.15
2023,11,7,20,206.23,6.59,102.16
2023,11,7,21,210.68,6.28,102.21
2023,11,7,22,211.11,5.87,102.25
2023,11,7,23,205.56,5.96,102.22
2023,11,8,0,202.75,6.3,102.2
2023,11,8,1,200.61,6.44,102.17
2023,11,8,2,197.76,6.48,102.13
2023,11,8,3,195.64,6.58,102.1
2023,11,8,4,195.12,6.74,102.08
2023,11,8,5,194.3,6.93,102.08
2023,11,8,6,193.42,7.27,102.09
2023,11,8,7,192.28,7.49,102.13
2023,11,8,8,189.73,7.63,102.19
2023,11,8,9,187.01,7.62,102.21
2023,11,8,10,185.94,7.85,102.2
2023,11,8,11,186.22,7.93,102.16
2023,11,8,12,187.26,7.85,102.09
2023,11,8,13,187.31,7.99,102.02
2023,11,8,14,187.24,8.06,101.95
2023,11,8,15,188.08,7.95,101.94
2023,11,8,16,189.3,7.98,101.93
2023,11,8,17,188.57,7.97,101.94
2023,11,8,18,186.92,7.98,101.97
2023,11,8,19,184.77,8.17,101.98
2023,11,8,20,183.05,8.51,101.96
2023,11,8,21,181.77,8.83,101.93
2023,11,8,22,181.24,9.06,101.9
2023,11,8,23,182.84,9.16,101.86
2023,11,9,0,185.39,9.15,101.81
2023,11,9,1,188.29,9.1,101.78
2023,11,9,2,189.45,9.13,101.75
2023,11,9,3,190.37,9.2,101.73
2023,11,9,4,191.87,9.31,101.73
2023,11,9,5,192.77,9.36,101.74
2023,11,9,6,193.44,9.45,101.75
2023,11,9,7,193.16,9.54,101.76
2023,11,9,8,193.07,9.7,101.78
2023,11,9,9,194.54,9.77,101.78
2023,11,9,10,196.98,9.66,101.76
2023,11,9,11,199.63,9.32,101.71
2023,11,9,12,201.82,8.95,101.65
2023,11,9,13,204.34,8.74,101.58
2023,11,9,14,206.16,8.49,101.54
2023,11,9,15,207.78,8.04,101.52
2023,11,9,16,207.81,7.59,101.51
2023,11,9,17,209.81,7.46,101.52
2023,11,9,18,216.49,7.46,101.59
2023,11,9,19,218.79,7.05,101.61
2023,11,9,20,217.15,7.0,101.61
2023,11,9,21,215.18,7.19,101.6
2023,11,9,22,212.7,7.68,101.58
2023,11,9,23,209.61,8.22,101.54
2023,11,10,0,204.14,8.67,101.48
2023,11,10,1,202.38,9.38,101.44
2023,11,10,2,205.47,9.7,101.41
2023,11,10,3,210.42,9.66,101.4
2023,11,10,4,215.0,9.38,101.43
2023,11,10,5,218.87,8.9,101.47
2023,11,10,6,221.68,8.39,101.52
2023,11,10,7,223.61,7.98,101.57
2023,11,10,8,224.45,7.49,101.6
2023,11,10,9,224.29,7.14,101.62
2023,11,10,10,228.67,6.9,101.62
2023,11,10,11,237.19,6.46,101.61
2023,11,10,12,247.96,6.25,101.59
2023,11,10,13,255.39,6.07,101.56
2023,11,10,14,262.42,6.1,101.55
2023,11,10,15,265.78,5.84,101.58
2023,11,10,16,266.83,5.65,101.61
2023,11,10,17,268.16,5.59,101.65
2023,11,10,18,271.14,5.49,101.72
2023,11,10,19,275.44,5.35,101.79
2023,11,10,20,279.02,5.18,101.83
2023,11,10,21,280.41,4.97,101.86
2023,11,10,22,281.02,4.82,101.88
2023,11,10,23,281.6,4.59,101.88
2023,11,11,0,276.81,4.08,101.86
2023,11,11,1,267.47,3.89,101.84
2023,11,11,2,258.52,4.04,101.82
2023,11,11,3,253.63,4.32,101.81
2023,11,11,4,258.89,4.75,101.85
2023,11,11,5,262.37,4.94,101.89
2023,11,11,6,259.82,4.82,101.93
2023,11,11,7,248.89,4.6,101.95
2023,11,11,8,238.68,4.72,101.96
2023,11,11,9,234.29,4.93,101.96
2023,11,11,10,233.61,5.2,101.94
2023,11,11,11,236.06,5.56,101.92
2023,11,11,12,238.85,5.81,101.87
2023,11,11,13,239.23,6.05,101.79
2023,11,11,14,236.74,6.3,101.74
2023,11,11,15,235.46,6.57,101.71
2023,11,11,16,234.65,6.82,101.7
2023,11,11,17,232.56,7.09,101.71
2023,11,11,18,228.01,7.36,101.71
2023,11,11,19,223.93,7.66,101.7
2023,11,11,20,223.63,8.07,101.7
2023,11,11,21,224.89,8.49,101.67
2023,11,11,22,225.89,8.86,101.63
2023,11,11,23,227.45,9.06,101.57
2023,11,12,0,229.69,9.06,101.52
2023,11,12,1,233.12,8.92,101.49
2023,11,12,2,236.81,8.85,101.47
2023,11,12,3,240.18,9.05,101.45
2023,11,12,4,242.21,9.15,101.42
2023,11,12,5,241.62,9.04,101.42
2023,11,12,6,240.61,9.2,101.44
2023,11,12,7,238.34,9.21,101.47
2023,11,12,8,236.55,9.3,101.51
2023,11,12,9,234.76,9.32,101.54
2023,11,12,10,234.19,9.24,101.54
2023,11,12,11,234.95,9.21,101.5
2023,11,12,12,235.39,9.06,101.43
2023,11,12,13,236.14,8.83,101.35
2023,11,12,14,238.93,8.72,101.32
2023,11,12,15,241.88,8.37,101.3
2023,11,12,16,246.22,8.14,101.32
2023,11,12,17,252.53,7.49,101.35
2023,11,12,18,265.03,6.67,101.41
2023,11,12,19,284.91,5.62,101.46
2023,11,12,20,309.82,4.53,101.49
2023,11,12,21,333.05,4.19,101.52
2023,11,12,22,351.09,4.14,101.53
2023,11,12,23,2.71,4.14,101.52
2023,11,13,0,6.94,4.14,101.5
2023,11,13,1,12.23,4.2,101.5
2023,11,13,2,24.76,4.1,101.48
2023,11,13,3,40.29,3.7,101.45
2023,11,13,4,50.02,3.28,101.44
2023,11,13,5,56.24,3.32,101.44
2023,11,13,6,71.49,3.79,101.4
2023,11,13,7,71.91,3.32,101.4
2023,11,13,8,33.89,3.07,101.46
2023,11,13,9,10.38,6.2,101.53
2023,11,13,10,12.5,9.56,101.56
2023,11,13,11,14.61,10.71,101.58
2023,11,13,12,17.44,9.72,101.58
2023,11,13,13,20.85,8.69,101.54
2023,11,13,14,23.28,8.11,101.54
2023,11,13,15,27.55,7.55,101.57
2023,11,13,16,32.8,6.98,101.63
2023,11,13,17,35.98,6.45,101.7
2023,11,13,18,50.64,6.41,101.7
2023,11,13,19,63.69,6.24,101.71
2023,11,13,20,73.08,5.96,101.72
2023,11,13,21,81.49,5.65,101.73
2023,11,13,22,92.3,5.65,101.69
2023,11,13,23,102.25,4.93,101.68
2023,11,14,0,110.89,4.21,101.66
2023,11,14,1,117.98,4.66,101.58
2023,11,14,2,129.77,4.85,101.54
2023,11,14,3,139.34,4.89,101.5
2023,11,14,4,143.26,5.58,101.43
2023,11,14,5,151.4,5.7,101.4
2023,11,14,6,164.38,5.48,101.4
2023,11,14,7,185.31,5.23,101.4
2023,11,14,8,212.49,5.82,101.43
2023,11,14,9,228.11,6.92,101.45
2023,11,14,10,232.79,7.42,101.46
2023,11,14,11,230.41,7.15,101.44
2023,11,14,12,227.59,6.85,101.39
2023,11,14,13,225.52,6.69,101.33
2023,11,14,14,221.9,6.54,101.31
2023,11,14,15,217.99,6.56,101.33
2023,11,14,16,215.62,6.95,101.33
2023,11,14,17,222.55,8.03,101.36
2023,11,14,18,232.29,8.28,101.43
2023,11,14,19,236.47,7.64,101.48
2023,11,14,20,234.0,6.71,101.51
2023,11,14,21,228.37,6.02,101.52
2023,11,14,22,223.51,5.75,101.53
2023,11,14,23,219.21,5.64,101.53
2023,11,15,0,212.17,5.47,101.51
2023,11,15,1,204.08,5.57,101.48
2023,11,15,2,199.94,5.82,101.47
2023,11,15,3,197.63,6.01,101.45
2023,11,15,4,197.42,6.13,101.44
2023,11,15,5,194.64,6.15,101.45
2023,11,15,6,190.14,6.25,101.47
2023,11,15,7,185.46,6.57,101.5
2023,11,15,8,180.0,7.16,101.51
2023,11,15,9,178.14,7.94,101.51
2023,11,15,10,177.93,8.67,101.47
2023,11,15,11,180.34,9.09,101.43
2023,11,15,12,186.17,8.93,101.37
2023,11,15,13,194.09,8.63,101.33
2023,11,15,14,204.66,8.93,101.32
2023,11,15,15,205.48,7.57,101.31
2023,11,15,16,192.96,7.66,101.27
2023,11,15,17,188.95,9.04,101.25
2023,11,15,18,186.49,9.95,101.22
2023,11,15,19,184.39,10.82,101.16
2023,11,15,20,186.68,11.62,101.12
2023,11,15,21,189.51,12.67,101.07
2023,11,15,22,190.78,13.91,101.01
2023,11,15,23,191.42,14.8,100.93
2023,11,16,0,193.07,15.21,100.84
2023,11,16,1,193.71,14.97,100.76
2023,11,16,2,193.24,15.22,100.7
2023,11,16,3,197.76,15.42,100.74
2023,11,16,4,197.4,15.6,100.67
2023,11,16,5,197.5,15.92,100.62
2023,11,16,6,203.98,14.9,100.6
2023,11,16,7,234.98,13.14,100.68
2023,11,16,8,254.98,13.3,100.89
2023,11,16,9,241.87,12.01,100.94
2023,11,16,10,241.15,13.58,100.95
2023,11,16,11,244.93,14.91,100.95
2023,11,16,12,244.16,14.81,100.91
2023,11,16,13,244.92,14.54,100.87
2023,11,16,14,247.38,14.26,100.87
2023,11,16,15,251.58,13.94,100.9
2023,11,16,16,256.93,13.55,100.98
2023,11,16,17,266.3,13.3,101.07
2023,11,16,18,272.92,12.86,101.18
2023,11,16,19,273.03,12.27,101.28
2023,11,16,20,273.29,12.1,101.36
2023,11,16,21,273.96,12.09,101.42
2023,11,16,22,273.07,11.95,101.49
2023,11,16,23,272.18,11.73,101.55
2023,11,17,0,272.22,11.51,101.6
2023,11,17,1,274.23,11.22,101.63
2023,11,17,2,277.98,10.92,101.68
2023,11,17,3,281.91,10.6,101.71
2023,11,17,4,285.48,10.1,101.75
2023,11,17,5,288.2,9.65,101.8
2023,11,17,6,290.84,9.35,101.88
2023,11,17,7,294.0,8.99,101.96
2023,11,17,8,296.61,8.69,102.02
2023,11,17,9,298.76,8.31,102.09
2023,11,17,10,299.37,8.08,102.12
2023,11,17,11,298.54,8.0,102.13
2023,11,17,12,296.51,7.98,102.12
2023,11,17,13,295.04,7.99,102.11
2023,11,17,14,294.67,8.03,102.12
2023,11,17,15,295.06,7.97,102.15
2023,11,17,16,295.81,7.91,102.2
2023,11,17,17,297.2,7.86,102.24
2023,11,17,18,298.34,7.8,102.29
2023,11,17,19,297.4,7.44,102.34
2023,11,17,20,291.86,7.07,102.34
2023,11,17,21,283.56,7.03,102.35
2023,11,17,22,275.83,7.3,102.33
2023,11,17,23,270.62,7.96,102.32
2023,11,18,0,266.47,8.75,102.29
2023,11,18,1,261.92,9.4,102.25
2023,11,18,2,259.22,9.86,102.21
2023,11,18,3,260.96,10.34,102.17
2023,11,18,4,266.46,11.0,102.17
2023,11,18,5,274.79,11.52,102.19
2023,11,18,6,288.56,11.22,102.22
2023,11,18,7,306.41,11.57,102.29
2023,11,18,8,314.68,11.72,102.42
2023,11,18,9,315.08,11.25,102.53
2023,11,18,10,314.18,10.77,102.58
2023,11,18,11,316.87,10.51,102.57
2023,11,18,12,322.81,10.21,102.54
2023,11,18,13,330.8,9.82,102.51
2023,11,18,14,339.53,9.65,102.5
2023,11,18,15,346.21,9.8,102.56
2023,11,18,16,350.5,9.8,102.65
2023,11,18,17,352.79,9.58,102.73
2023,11,18,18,354.24,9.26,102.81
2023,11,18,19,357.07,8.86,102.86
2023,11,18,20,359.95,8.46,102.87
2023,11,18,21,2.28,8.07,102.89
2023,11,18,22,3.98,7.76,102.92
2023,11,18,23,5.54,7.44,102.94
2023,11,19,0,6.88,7.18,102.95
2023,11,19,1,9.12,7.15,102.93
2023,11,19,2,11.35,7.39,102.91
2023,11,19,3,12.79,7.69,102.9
2023,11,19,4,14.32,7.74,102.9
2023,11,19,5,16.7,7.59,102.9
2023,11,19,6,17.62,7.61,102.93
2023,11,19,7,18.78,7.77,102.98
2023,11,19,8,19.96,7.96,103.04
2023,11,19,9,24.96,8.11,103.07
2023,11,19,10,33.78,7.98,103.04
2023,11,19,11,40.61,7.66,102.99
2023,11,19,12,43.79,7.05,102.93
2023,11,19,13,43.39,6.47,102.88
2023,11,19,14,40.07,6.1,102.85
2023,11,19,15,39.05,5.75,102.83
2023,11,19,16,38.48,5.74,102.84
2023,11,19,17,40.63,5.94,102.86
2023,11,19,18,43.7,6.11,102.88
2023,11,19,19,46.06,6.26,102.9
2023,11,19,20,46.81,6.29,102.9
2023,11,19,21,45.31,6.17,102.91
2023,11,19,22,42.07,5.84,102.9
2023,11,19,23,42.18,5.5,102.84
2023,11,20,0,36.89,5.56,102.78
2023,11,20,1,37.42,5.7,102.71
2023,11,20,2,39.4,6.01,102.66
2023,11,20,3,36.64,6.35,102.64
2023,11,20,4,34.44,6.48,102.61
2023,11,20,5,35.11,7.08,102.61
2023,11,20,6,39.29,7.11,102.57
2023,11,20,7,42.27,6.73,102.54
2023,11,20,8,39.57,6.54,102.54
2023,11,20,9,36.1,6.25,102.54
2023,11,20,10,32.16,6.02,102.5
2023,11,20,11,27.09,5.75,102.43
2023,11,20,12,19.47,5.63,102.32
2023,11,20,13,14.92,5.8,102.21
2023,11,20,14,14.53,6.17,102.13
2023,11,20,15,13.95,6.42,102.09
2023,11,20,16,11.46,6.53,102.06
2023,11,20,17,10.75,6.74,102.04
2023,11,20,18,13.39,7.08,102.04
2023,11,20,19,16.83,7.34,102.05
2023,11,20,20,18.78,7.48,102.03
2023,11,20,21,19.88,7.56,101.99
2023,11,20,22,19.59,7.57,101.94
2023,11,20,23,17.35,7.46,101.88
2023,11,21,0,13.26,7.42,101.82
2023,11,21,1,11.82,7.51,101.75
2023,11,21,2,11.68,7.6,101.7
2023,11,21,3,12.69,7.82,101.62
2023,11,21,4,16.16,8.03,101.55
2023,11,21,5,21.22,8.07,101.49
2023,11,21,6,27.1,7.85,101.46
2023,11,21,7,32.96,7.52,101.45
2023,11,21,8,38.78,7.19,101.46
2023,11,21,9,47.13,7.13,101.48
2023,11,21,10,56.52,7.25,101.49
2023,11,21,11,63.57,7.3,101.45
2023,11,21,12,67.31,7.19,101.38
2023,11,21,13,68.39,6.92,101.28
2023,11,21,14,67.49,6.82,101.21
2023,11,21,15,66.68,7.16,101.17
2023,11,21,16,66.58,7.57,101.18
2023,11,21,17,67.81,7.74,101.18
2023,11,21,18,70.65,7.57,101.19
2023,11,21,19,75.92,7.22,101.2
2023,11,21,20,83.09,6.89,101.19
2023,11,21,21,90.95,6.59,101.16
2023,11,21,22,98.73,6.33,101.14
2023,11,21,23,106.78,6.09,101.11
2023,11,22,0,115.07,5.88,101.07
2023,11,22,1,122.88,5.66,101.01
2023,11,22,2,130.42,5.33,100.98
2023,11,22,3,139.11,5.01,100.95
2023,11,22,4,147.54,4.83,100.93
2023,11,22,5,153.94,4.8,100.93
2023,11,22,6,159.99,4.86,100.93
2023,11,22,7,167.1,5.07,100.96
2023,11,22,8,175.08,5.47,100.99
2023,11,22,9,182.36,5.89,101.01
2023,11,22,10,187.33,6.36,101.01
2023,11,22,11,191.23,6.98,100.97
2023,11,22,12,192.95,7.7,100.89
2023,11,22,13,191.99,8.43,100.82
2023,11,22,14,187.73,8.89,100.79
2023,11,22,15,180.85,8.99,100.77
2023,11,22,16,172.21,8.99,100.74
2023,11,22,17,166.71,9.11,100.71
2023,11,22,18,165.12,9.28,100.72
2023,11,22,19,165.9,9.55,100.74
2023,11,22,20,166.62,9.93,100.74
2023,11,22,21,167.72,10.35,100.74
2023,11,22,22,170.96,10.7,100.73
2023,11,22,23,175.44,10.82,100.73
2023,11,23,0,179.7,10.62,100.71
2023,11,23,1,184.93,10.19,100.7
2023,11,23,2,193.21,9.74,100.71
2023,11,23,3,210.69,9.03,100.74
2023,11,23,4,238.94,8.37,100.8
2023,11,23,5,268.84,8.88,100.91
2023,11,23,6,287.41,8.54,101.03
2023,11,23,7,300.63,8.63,101.12
2023,11,23,8,310.78,8.79,101.22
2023,11,23,9,320.3,8.9,101.31
2023,11,23,10,324.89,9.17,101.39
2023,11,23,11,331.62,8.61,101.44
2023,11,23,12,336.78,8.2,101.42
2023,11,23,13,341.28,7.94,101.41
2023,11,23,14,348.28,7.35,101.43
2023,11,23,15,354.9,7.2,101.47
2023,11,23,16,3.13,7.15,101.51
2023,11,23,17,7.55,7.25,101.58
2023,11,23,18,13.54,6.57,101.68
2023,11,23,19,16.08,6.12,101.77
2023,11,23,20,19.05,6.73,101.76
2023,11,23,21,24.9,6.72,101.76
2023,11,23,22,33.67,6.16,101.77
2023,11,23,23,42.2,5.88,101.78
2023,11,24,0,49.53,5.67,101.77
2023,11,24,1,51.15,5.78,101.74
2023,11,24,2,51.9,6.2,101.71
2023,11,24,3,54.24,6.78,101.68
2023,11,24,4,56.31,7.44,101.65
2023,11,24,5,60.23,7.93,101.65
2023,11,24,6,62.09,8.35,101.66
2023,11,24,7,62.42,8.69,101.66
2023,11,24,8,63.68,8.85,101.64
2023,11,24,9,65.51,8.97,101.65
2023,11,24,10,66.36,9.25,101.62
2023,11,24,11,67.97,9.46,101.55
2023,11,24,12,68.97,9.1,101.45
2023,11,24,13,69.68,8.28,101.34
2023,11,24,14,67.26,7.64,101.27
2023,11,24,15,65.51,7.33,101.24
2023,11,24,16,66.49,7.15,101.21
2023,11,24,17,77.08,6.6,101.21
2023,11,24,18,94.78,5.82,101.22
2023,11,24,19,110.09,4.8,101.22
2023,11,24,20,118.99,4.39,101.19
2023,11,24,21,124.99,4.2,101.16
2023,11,24,22,125.94,4.14,101.14
2023,11,24,23,124.67,4.16,101.12
2023,11,25,0,126.96,4.11,101.09
2023,11,25,1,133.12,3.53,101.05
2023,11,25,2,139.76,2.53,101.03
2023,11,25,3,146.68,1.34,101.01
2023,11,25,4,246.8,0.06,101.0
2023,11,25,5,332.78,1.84,101.0
2023,11,25,6,339.58,4.14,101.02
2023,11,25,7,344.38,6.3,101.05
2023,11,25,8,346.93,8.05,101.09
2023,11,25,9,346.24,9.06,101.11
2023,11,25,10,344.16,9.44,101.11
2023,11,25,11,342.44,9.35,101.07
2023,11,25,12,341.21,9.12,101.02
2023,11,25,13,339.73,9.02,100.98
2023,11,25,14,337.67,9.05,100.96
2023,11,25,15,335.03,9.16,100.97
2023,11,25,16,332.79,9.31,100.99
2023,11,25,17,330.97,9.44,101.02
2023,11,25,18,329.81,9.51,101.06
2023,11,25,19,329.32,9.45,101.1
2023,11,25,20,328.52,9.38,101.14
2023,11,25,21,326.79,9.36,101.16
2023,11,25,22,325.52,9.26,101.18
2023,11,25,23,326.31,8.96,101.18
2023,11,26,0,330.0,8.45,101.17
2023,11,26,1,331.84,7.91,101.14
2023,11,26,2,330.61,7.45,101.14
2023,11,26,3,328.11,7.04,101.16
2023,11,26,4,326.05,6.66,101.19
2023,11,26,5,324.97,6.19,101.24
2023,11,26,6,324.33,5.69,101.28
2023,11,26,7,323.3,5.2,101.34
2023,11,26,8,323.35,4.57,101.38
2023,11,26,9,324.06,3.86,101.4
2023,11,26,10,323.38,3.18,101.42
2023,11,26,11,318.85,2.55,101.4
2023,11,26,12,307.49,2.03,101.34
2023,11,26,13,290.12,1.68,101.3
2023,11,26,14,268.88,1.6,101.3
2023,11,26,15,252.41,1.68,101.34
2023,11,26,16,239.56,1.6,101.39
2023,11,26,17,219.14,1.3,101.44
2023,11,26,18,178.85,1.16,101.48
2023,11,26,19,145.05,1.77,101.52
2023,11,26,20,136.62,2.74,101.53
2023,11,26,21,138.57,3.64,101.54
2023,11,26,22,143.35,4.41,101.54
2023,11,26,23,149.47,5.11,101.52
2023,11,27,0,157.81,5.54,101.48
2023,11,27,1,168.14,5.63,101.44
2023,11,27,2,179.58,5.32,101.41
2023,11,27,3,184.79,4.68,101.41
2023,11,27,4,178.61,3.88,101.39
2023,11,27,5,165.54,3.57,101.37
2023,11,27,6,157.58,3.87,101.4
2023,11,27,7,150.16,4.29,101.43
2023,11,27,8,143.15,4.64,101.42
2023,11,27,9,140.05,5.15,101.41
2023,11,27,10,141.06,5.71,101.37
2023,11,27,11,146.25,5.98,101.29
2023,11,27,12,159.2,5.81,101.18
2023,11,27,13,179.92,5.48,101.09
2023,11,27,14,207.1,5.63,101.06
2023,11,27,15,228.96,6.48,101.06
2023,11,27,16,239.83,7.51,101.08
2023,11,27,17,244.3,8.29,101.1
2023,11,27,18,246.58,8.59,101.14
2023,11,27,19,249.08,8.71,101.19
2023,11,27,20,252.67,8.86,101.21
2023,11,27,21,256.98,9.01,101.2
2023,11,27,22,263.49,8.89,101.19
2023,11,27,23,276.04,8.46,101.18
2023,11,28,0,292.99,8.4,101.19
2023,11,28,1,308.67,8.57,101.22
2023,11,28,2,319.18,8.34,101.25
2023,11,28,3,325.32,7.25,101.25
2023,11,28,4,327.54,6.56,101.28
2023,11,28,5,328.42,6.07,101.3
2023,11,28,6,327.47,5.45,101.34
2023,11,28,7,324.66,5.27,101.38
2023,11,28,8,322.84,5.47,101.42
2023,11,28,9,321.24,5.64,101.46
2023,11,28,10,318.83,5.79,101.48
2023,11,28,11,316.47,6.01,101.47
2023,11,28,12,315.91,6.23,101.42
2023,11,28,13,316.39,6.35,101.38
2023,11,28,14,316.52,6.44,101.35
2023,11,28,15,317.6,6.46,101.35
2023,11,28,16,318.14,6.55,101.37
2023,11,28,17,317.73,6.61,101.4
2023,11,28,18,316.92,6.61,101.46
2023,11,28,19,315.99,6.75,101.5
2023,11,28,20,315.36,7.02,101.51
2023,11,28,21,315.0,7.3,101.52
